Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.kW kW,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.OAT DEG F
1/7/2021,00:00:00,76.281021,99.999977,20.000015,4.798272,3.866699,,0.483124,35.680000
1/7/2021,00:15:00,78.524773,99.999977,20.000015,4.998200,4.100044,,0.500625,35.539993
1/7/2021,00:30:00,74.706032,99.999977,20.000015,4.898236,4.275032,,0.525625,35.434998
1/7/2021,00:45:00,76.774780,99.999977,20.000015,4.698308,4.450043,,0.506875,35.329994
1/7/2021,01:00:00,77.831024,99.999977,20.000015,4.798272,4.450043,,0.511562,35.329994
1/7/2021,01:15:00,76.831024,99.999977,20.000015,4.898236,4.800041,,0.492187,35.119995
1/7/2021,01:30:00,74.493530,99.999977,20.000015,4.798272,4.916702,,0.518750,35.049995
1/7/2021,01:45:00,76.324768,99.999977,20.000015,4.698308,5.000023,,0.500000,34.875000
1/7/2021,02:00:00,77.887268,99.999977,20.000015,4.798272,5.000023,,0.480937,34.734993
1/7/2021,02:15:00,76.356026,99.999977,20.000015,4.998200,5.000023,,0.488750,34.454994
1/7/2021,02:30:00,74.368530,99.999977,20.000015,4.798272,5.000023,,0.501250,34.384995
1/7/2021,02:45:00,76.268532,99.999977,20.000015,4.698308,5.000023,,0.499687,34.244995
1/7/2021,03:00:00,77.774773,99.999977,20.000015,4.798272,5.000023,,0.485937,34.349998
1/7/2021,03:15:00,76.231026,99.999977,20.000015,4.998200,5.000023,,0.475312,34.034996
1/7/2021,03:30:00,74.168533,99.999977,20.000015,5.098164,5.000023,,0.504062,34.070000
1/7/2021,03:45:00,75.874779,99.999977,20.000015,4.798272,5.000023,,0.520625,34.034996
1/7/2021,04:00:00,77.618523,99.999977,20.000015,4.798272,5.000023,,0.478750,33.964996
1/7/2021,04:15:00,76.762276,99.999977,20.000015,5.098164,5.000023,,0.501250,33.859993
1/7/2021,04:30:00,73.624786,99.999977,20.000015,5.098164,5.000023,,0.525625,33.649994
1/7/2021,04:45:00,75.087280,99.999977,20.000015,4.898236,5.000023,,0.522187,33.439995
1/7/2021,05:00:00,76.943520,99.999977,20.000015,4.898236,5.000023,,0.495000,33.474998
1/7/2021,05:15:00,77.618523,99.999977,20.000015,5.098164,5.000023,,0.492812,33.544998
1/7/2021,05:30:00,72.974785,99.999977,20.000015,5.098164,5.000023,,0.478750,33.334999
1/7/2021,05:45:00,74.537277,99.999977,20.000015,4.998200,5.000023,,0.537500,33.159996
1/7/2021,06:00:00,76.168526,99.999977,20.000015,4.998200,5.000023,,0.483750,32.949997
1/7/2021,06:15:00,77.112274,99.999977,20.000015,4.998200,5.000023,,0.479062,32.844994
1/7/2021,06:30:00,72.806030,99.999977,20.000015,4.998200,5.000023,,0.510937,32.739998
1/7/2021,06:45:00,74.412277,99.999977,20.000015,4.698308,5.000023,,0.499062,32.529999
1/7/2021,07:00:00,76.299774,99.999977,20.000015,4.698308,5.000023,,0.502812,32.354996
1/7/2021,07:15:00,64.468567,64.669312,20.000015,27.690027,5.000023,,1.986562,32.250000
1/7/2021,07:30:00,60.412323,0.000000,20.000015,27.690027,5.000023,,2.143437,32.180000
1/7/2021,07:45:00,73.624786,0.000000,20.000015,28.189848,17.930008,,1.968437,32.144997
1/7/2021,08:00:00,72.224792,0.000000,20.000015,28.889595,16.672607,,1.983124,32.144997
1/7/2021,08:15:00,72.524788,0.000000,20.000015,28.989559,15.717560,,1.985937,32.459999
1/7/2021,08:30:00,72.368546,0.000000,20.000015,28.089884,19.046684,,2.020624,32.354996
1/7/2021,08:45:00,72.456039,0.000000,20.000015,27.590063,16.190544,,1.984374,33.055000
1/7/2021,09:00:00,72.681038,0.000000,20.000015,27.390135,14.519302,,2.022812,33.125000
1/7/2021,09:15:00,72.243538,0.000000,20.000015,27.490099,13.640038,,1.990624,34.070000
1/7/2021,09:30:00,71.918533,0.000000,20.000015,28.089884,17.652107,,2.015000,34.139999
1/7/2021,09:45:00,73.043533,0.000000,20.000015,27.889956,15.273743,,1.981874,34.945000
1/7/2021,10:00:00,71.143539,0.000000,20.000015,27.690027,15.112854,,1.988124,35.224998
1/7/2021,10:15:00,71.243546,0.000000,20.000015,27.290171,13.014999,,1.989374,35.820000
1/7/2021,10:30:00,69.837296,0.000000,20.000015,27.590063,14.869057,,1.948749,36.169998
1/7/2021,10:45:00,71.693542,0.000000,20.000015,28.289810,15.261360,,1.974062,36.834999
1/7/2021,11:00:00,72.006035,0.000000,20.000015,28.289810,14.086678,,2.011562,37.149994
1/7/2021,11:15:00,72.506035,0.000000,20.000015,27.290171,10.806328,,2.045937,37.919998
1/7/2021,11:30:00,71.874786,0.000000,20.000015,27.290171,8.883453,,2.011874,38.129997
1/7/2021,11:45:00,72.087288,0.000000,20.000015,27.290171,12.710205,,1.942812,39.074997
1/7/2021,12:00:00,72.874786,0.000000,20.000015,28.089884,12.593857,,1.963749,39.074997
1/7/2021,12:15:00,70.668541,0.000000,20.000015,28.689667,9.844109,,2.009062,39.739998
1/7/2021,12:30:00,71.381042,0.000000,20.000015,28.189848,8.257080,,2.047187,39.879997
1/7/2021,12:45:00,71.837296,0.000000,20.000015,27.690027,11.717583,,1.990937,40.334999
1/7/2021,13:00:00,72.493538,0.000000,20.000015,27.390135,11.233536,,2.030624,40.614998
1/7/2021,13:15:00,72.562286,0.000000,20.000015,27.889956,10.690193,,2.033124,40.859993
1/7/2021,13:30:00,71.393539,0.000000,20.000015,28.389774,15.466591,,2.005312,40.579994
1/7/2021,13:45:00,72.143539,0.000000,20.000015,28.089884,11.655594,,1.983124,41.279999
1/7/2021,14:00:00,70.499802,0.000000,20.000015,27.490099,10.382820,,1.997187,41.454994
1/7/2021,14:15:00,71.568542,0.000000,20.000015,27.590063,9.758583,,2.041562,42.049995
1/7/2021,14:30:00,72.299782,0.000000,20.000015,27.490099,10.461685,,2.020937,42.049995
1/7/2021,14:45:00,71.537292,0.000000,20.000015,28.189848,8.255363,,1.987812,42.680000
1/7/2021,15:00:00,73.393532,0.000000,20.000015,27.989920,9.246712,,1.983749,42.329994
1/7/2021,15:15:00,72.337288,0.000000,20.000015,27.490099,11.770607,,1.988749,42.259995
1/7/2021,15:30:00,72.312294,0.000000,20.000015,26.590424,8.019196,,1.980937,42.049995
1/7/2021,15:45:00,71.668541,0.000000,20.000015,26.390495,7.718712,,2.010937,42.259995
1/7/2021,16:00:00,71.999786,0.000000,20.000015,26.390495,12.235672,,2.013749,41.734993
1/7/2021,16:15:00,72.112289,0.000000,20.000015,27.290171,9.705421,,1.878437,41.384995
1/7/2021,16:30:00,73.187286,0.000000,20.000015,26.890316,9.203979,,1.989999,40.544998
1/7/2021,16:45:00,69.187302,0.000000,20.000015,26.090603,10.971252,,2.024374,40.579994
1/7/2021,17:00:00,72.087288,0.000000,20.000015,25.890675,12.729965,,2.045312,39.984993
1/7/2021,17:15:00,72.524788,0.000000,20.000015,25.690746,9.809906,,2.034062,39.739998
1/7/2021,17:30:00,70.612289,0.000000,20.000015,25.690746,10.142952,,1.970000,39.459999
1/7/2021,17:45:00,72.268539,0.000000,20.000015,26.590424,14.973785,,2.004687,39.144997
1/7/2021,18:00:00,71.806046,0.000000,20.000015,26.190567,13.224464,,1.996249,38.549995
1/7/2021,18:15:00,72.281044,0.000000,20.000015,24.091324,11.647469,,2.020937,37.744995
1/7/2021,18:30:00,70.281044,0.000000,20.000015,23.791431,15.987274,,1.985937,37.430000
1/7/2021,18:45:00,72.131035,0.000000,20.000015,23.991360,13.890205,,1.962187,36.729996
1/7/2021,19:00:00,72.456039,0.000000,20.000015,24.191288,13.173096,,1.916250,36.379997
1/7/2021,19:15:00,72.056038,0.000000,20.000015,24.491179,12.211967,,1.951874,36.029999
1/7/2021,19:30:00,71.606041,0.000000,20.000015,24.591143,15.795288,,2.102499,35.854996
1/7/2021,19:45:00,72.437286,0.000000,20.000015,24.891035,14.441338,,1.913437,35.469994
1/7/2021,20:00:00,72.356041,0.000000,20.000015,24.591143,14.530159,,1.984374,34.734993
1/7/2021,20:15:00,70.737289,0.000000,20.000015,24.291250,12.873016,,1.978750,34.524994
1/7/2021,20:30:00,72.118538,0.000000,20.000015,24.191288,16.239449,,2.024374,34.244995
1/7/2021,20:45:00,72.324791,0.000000,20.000015,24.091324,14.151550,,2.026249,33.930000
1/7/2021,21:00:00,71.681038,0.000000,20.000015,24.091324,14.116737,,1.989374,33.649994
1/7/2021,21:15:00,71.774788,0.000000,20.000015,23.991360,17.076927,,2.008749,33.369995
1/7/2021,21:30:00,72.112289,0.000000,20.000015,24.291250,16.314217,,2.004687,33.229996
1/7/2021,21:45:00,72.224792,0.000000,20.000015,24.391214,14.638306,,2.008749,32.984993
1/7/2021,22:00:00,72.624786,0.000000,20.000015,24.391214,13.370811,,2.030624,33.125000
1/7/2021,22:15:00,74.368530,0.000000,20.000015,5.398056,8.758659,,0.515000,33.019997
1/7/2021,22:30:00,74.199783,0.000000,20.000015,4.798272,5.000023,,0.510312,32.564995
1/7/2021,22:45:00,75.806030,0.000000,20.000015,4.898236,5.000023,,0.482500,32.669998
1/7/2021,23:00:00,76.693527,0.000000,20.000015,4.998200,5.000023,,0.488750,32.459999
1/7/2021,23:15:00,73.074783,26.810312,20.000015,4.998200,5.000023,,0.515937,32.144997
1/7/2021,23:30:00,73.662285,35.049488,20.000015,4.798272,5.000023,,0.518125,32.144997
1/7/2021,23:45:00,75.062279,58.107502,20.000015,4.798272,5.000023,,0.481562,32.039993
1/8/2021,00:00:00,76.068527,90.501045,20.000015,4.998200,5.000023,,0.496250,31.724998
1/8/2021,00:15:00,75.987274,99.999977,20.000015,4.998200,5.000023,,0.518750
1/8/2021,00:15:01,,,,,,,,31.759995
1/8/2021,00:30:00,73.212288,99.999977,20.000015,4.698308,5.000023,,0.508125
1/8/2021,00:30:01,,,,,,,,31.759995
1/8/2021,00:45:00,74.862282,99.999977,20.000015,4.698308,5.000023,,0.498437
1/8/2021,00:45:01,,,,,,,,31.549995
1/8/2021,01:00:00,75.974770,99.999977,20.000015,4.898236,5.000023,,0.490000
1/8/2021,01:00:01,,,,,,,,31.445000
1/8/2021,01:15:00,74.456024,99.999977,20.000015,4.998200,5.000023,,0.529687
1/8/2021,01:15:01,,,,,,,,31.339996
1/8/2021,01:30:00,72.818535,99.999977,20.000015,4.798272,5.000023,,0.506875
1/8/2021,01:30:01,,,,,,,,31.234993
1/8/2021,01:45:00,74.199783,99.999977,20.000015,4.898236,5.000023,,0.500000
1/8/2021,01:45:01,,,,,,,,31.024994
1/8/2021,02:00:00,75.281021,99.999977,20.000015,4.898236,5.000023,,0.483124
1/8/2021,02:00:01,,,,,,,,30.884995
1/8/2021,02:15:00,76.606026,99.999977,20.000015,4.998200,5.000023,,0.529687
1/8/2021,02:15:01,,,,,,,,31.059998
1/8/2021,02:30:00,72.143539,99.999977,20.000015,4.898236,5.000023,,0.483124
1/8/2021,02:30:01,,,,,,,,30.954994
1/8/2021,02:45:00,73.393532,99.999977,20.000015,4.998200,5.000023,,0.487812
1/8/2021,02:45:01,,,,,,,,30.674995
1/8/2021,03:00:00,74.581032,99.999977,20.000015,4.998200,5.000023,,0.453750
1/8/2021,03:00:01,,,,,,,,30.464996
1/8/2021,03:15:00,76.356026,99.999977,20.000015,4.998200,5.000023,,0.506875
1/8/2021,03:15:01,,,,,,,,30.149994
1/8/2021,03:30:00,71.568542,98.625847,20.000015,4.998200,5.000023,,0.485000
1/8/2021,03:30:01,,,,,,,,30.254997
1/8/2021,03:45:00,72.481033,98.804924,20.000015,4.998200,5.000023,,0.498437
1/8/2021,03:45:01,,,,,,,,30.009995
1/8/2021,04:00:00,74.299782,99.999977,20.000015,4.798272,5.000023,,0.533437
1/8/2021,04:00:01,,,,,,,,29.834999
1/8/2021,04:15:00,76.231026,99.999977,20.000015,4.798272,5.000023,,0.485000
1/8/2021,04:15:01,,,,,,,,29.834999
1/8/2021,04:30:00,71.493538,99.063103,20.000015,4.998200,5.000023,,0.505937
1/8/2021,04:30:01,,,,,,,,29.519997
1/8/2021,04:45:00,72.268539,96.702522,20.000015,4.998200,5.000023,,0.482500
1/8/2021,04:45:01,,,,,,,,29.519997
1/8/2021,05:00:00,74.256035,99.999977,20.000015,4.898236,5.000023,,0.504687
1/8/2021,05:00:01,,,,,,,,29.484993
1/8/2021,05:15:00,75.481033,99.999977,20.000015,4.998200,5.000023,,0.520625
1/8/2021,05:15:01,,,,,,,,29.344994
1/8/2021,05:30:00,70.837296,97.186722,20.000015,5.198128,5.000023,,0.505312
1/8/2021,05:30:01,,,,,,,,29.344994
1/8/2021,05:45:00,71.806046,89.570175,20.000015,4.998200,5.000023,,0.499687
1/8/2021,05:45:01,,,,,,,,29.449997
1/8/2021,06:00:00,73.718529,97.779961,20.000015,4.698308,5.000023,,0.505937
1/8/2021,06:00:01,,,,,,,,29.344994
1/8/2021,06:15:00,74.787285,99.999977,20.000015,4.898236,5.000023,,0.492187
1/8/2021,06:15:01,,,,,,,,29.449997
1/8/2021,06:30:00,75.524780,99.999977,20.000015,4.998200,5.000023,,0.478750
1/8/2021,06:30:01,,,,,,,,29.379997
1/8/2021,06:45:00,71.199791,93.512733,20.000015,4.798272,5.000023,,0.510312
1/8/2021,06:45:01,,,,,,,,29.239998
1/8/2021,07:00:00,72.781036,94.837723,20.000015,4.898236,5.000023,,0.487187
1/8/2021,07:00:01,,,,,,,,29.239998
1/8/2021,07:15:00,61.131073,37.369743,20.000015,27.789991,5.000023,,2.029062,29.134995
1/8/2021,07:30:00,61.818573,0.000000,20.000015,26.890316,5.000023,,2.140624,29.134995
1/8/2021,07:44:59,,,,,,,,29.449997
1/8/2021,07:45:00,71.649796,0.000000,20.000015,28.089884,19.686653,,1.977499
1/8/2021,08:00:00,72.737289,0.000000,20.000015,28.089884,18.668671,,2.026249
1/8/2021,08:00:01,,,,,,,,29.344994
1/8/2021,08:15:00,72.581039,0.000000,20.000015,27.789991,18.208595,,2.027187
1/8/2021,08:15:01,,,,,,,,29.625000
1/8/2021,08:30:00,72.131035,0.000000,20.000015,27.590063,16.458908,,2.019375
1/8/2021,08:30:01,,,,,,,,29.729996
1/8/2021,08:45:00,72.481033,0.000000,20.000015,27.390135,18.717628,,2.059687
1/8/2021,08:45:01,,,,,,,,30.079994
1/8/2021,09:00:00,72.031036,0.000000,20.000015,27.490099,18.235130,,1.978750
1/8/2021,09:00:01,,,,,,,,30.149994
1/8/2021,09:15:00,72.062294,0.000000,20.000015,27.789991,16.782547,,1.996874
1/8/2021,09:15:01,,,,,,,,30.779999
1/8/2021,09:30:00,71.681038,0.000000,20.000015,27.390135,16.033798,,2.042499
1/8/2021,09:30:01,,,,,,,,31.024994
1/8/2021,09:45:00,72.468536,0.000000,20.000015,26.290531,15.044899,,1.954375
1/8/2021,09:45:01,,,,,,,,31.164993
1/8/2021,10:00:00,72.337288,0.000000,20.000015,26.290531,17.655579,,1.942499
1/8/2021,10:00:01,,,,,,,,31.479996
1/8/2021,10:15:00,72.693535,0.000000,20.000015,26.890316,17.242142,,1.996874
1/8/2021,10:15:01,,,,,,,,32.250000
1/8/2021,10:30:00,72.112289,0.000000,20.000015,27.190207,16.015755,,1.939999
1/8/2021,10:30:01,,,,,,,,33.159996
1/8/2021,10:45:00,71.718544,0.000000,20.000015,26.690388,15.378761,,1.993437
1/8/2021,10:45:01,,,,,,,,33.159996
1/8/2021,11:00:00,70.718544,0.000000,20.000015,25.490820,15.590073,,2.024062
1/8/2021,11:00:01,,,,,,,,33.369995
1/8/2021,11:15:00,71.693542,0.000000,20.000015,25.890675,15.388100,,1.975937
1/8/2021,11:15:01,,,,,,,,35.224998
1/8/2021,11:30:00,72.212280,0.000000,20.000015,26.890316,16.177307,,2.002500
1/8/2021,11:30:01,,,,,,,,34.769997
1/8/2021,11:45:00,71.581039,0.000000,20.000015,26.690388,14.314644,,1.969062
1/8/2021,11:45:01,,,,,,,,35.224998
1/8/2021,12:00:00,72.112289,0.000000,20.000015,26.190567,12.866112,,1.950312
1/8/2021,12:00:01,,,,,,,,35.680000
1/8/2021,12:15:00,71.437286,0.000000,20.000015,25.990639,16.482994,,1.981874
1/8/2021,12:15:01,,,,,,,,36.064995
1/8/2021,12:30:00,71.962288,0.000000,20.000015,25.890675,13.163712,,2.030624
1/8/2021,12:30:01,,,,,,,,36.764999
1/8/2021,12:45:00,72.343544,0.000000,20.000015,26.490459,12.594444,,1.971249
1/8/2021,12:45:01,,,,,,,,36.974998
1/8/2021,13:00:00,72.199791,0.000000,20.000015,26.890316,11.700554,,2.008749
1/8/2021,13:00:01,,,,,,,,37.324997
1/8/2021,13:15:00,72.231041,0.000000,20.000015,25.990639,14.629547,,1.970000
1/8/2021,13:15:01,,,,,,,,38.059998
1/8/2021,13:30:00,71.593544,0.000000,20.000015,25.890675,14.336906,,2.011562
1/8/2021,13:30:01,,,,,,,,37.779999
1/8/2021,13:45:00,71.774788,0.000000,20.000015,25.990639,12.130920,,2.027187
1/8/2021,13:45:01,,,,,,,,38.164993
1/8/2021,14:00:00,72.749786,0.000000,20.000015,26.090603,10.016762,,1.950937
1/8/2021,14:00:01,,,,,,,,38.864998
1/8/2021,14:15:00,71.862289,0.000000,20.000015,26.790352,15.906464,,1.964374
1/8/2021,14:15:01,,,,,,,,38.375000
1/8/2021,14:30:00,72.637291,0.000000,20.000015,26.190567,13.175522,,2.027812
1/8/2021,14:30:01,,,,,,,,38.934998
1/8/2021,14:45:00,72.112289,0.000000,20.000015,25.290892,12.571449,,2.004687
1/8/2021,14:45:01,,,,,,,,38.339996
1/8/2021,15:00:00,71.481041,0.000000,20.000015,24.891035,10.801369,,1.969062
1/8/2021,15:00:01,,,,,,,,39.074997
1/8/2021,15:15:00,72.174789,0.000000,20.000015,25.190928,13.100449,,1.970000
1/8/2021,15:15:01,,,,,,,,39.039993
1/8/2021,15:30:00,71.737289,0.000000,20.000015,25.690746,11.922127,,1.943437
1/8/2021,15:30:01,,,,,,,,38.549995
1/8/2021,15:45:00,72.974785,0.000000,20.000015,25.990639,9.662392,,2.048125
1/8/2021,15:45:01,,,,,,,,38.829994
1/8/2021,16:00:00,70.606041,0.000000,20.000015,25.890675,11.695168,,2.037499
1/8/2021,16:00:01,,,,,,,,38.689995
1/8/2021,16:15:00,71.537292,0.000000,20.000015,25.490820,14.255463,,1.981562
1/8/2021,16:15:01,,,,,,,,38.549995
1/8/2021,16:30:00,71.831039,0.000000,20.000015,25.190928,12.646156,,2.019375
1/8/2021,16:30:01,,,,,,,,38.269997
1/8/2021,16:45:00,72.637291,0.000000,20.000015,25.590784,9.506699,,2.030624
1/8/2021,16:45:01,,,,,,,,38.234993
1/8/2021,17:00:00,69.931046,0.000000,20.000015,25.990639,14.716064,,2.019375
1/8/2021,17:00:01,,,,,,,,38.024994
1/8/2021,17:15:00,71.512291,0.000000,20.000015,26.390495,14.029495,,2.044374
1/8/2021,17:15:01,,,,,,,,37.849998
1/8/2021,17:30:00,72.649788,0.000000,20.000015,25.390856,12.461205,,2.040312
1/8/2021,17:30:01,,,,,,,,37.464996
1/8/2021,17:45:00,70.499802,0.000000,20.000015,25.190928,10.754051,,2.029062
1/8/2021,17:45:01,,,,,,,,37.219994
1/8/2021,18:00:00,72.299782,0.000000,20.000015,25.190928,15.427795,,2.027812
1/8/2021,18:00:01,,,,,,,,36.834999
1/8/2021,18:15:00,72.074791,0.000000,20.000015,23.691467,14.238678,,2.020937
1/8/2021,18:15:01,,,,,,,,36.729996
1/8/2021,18:30:00,71.818535,0.000000,20.000015,23.591503,12.193466,,1.965625
1/8/2021,18:30:01,,,,,,,,36.344994
1/8/2021,18:45:00,72.468536,0.000000,20.000015,23.691467,10.311844,,1.971874
1/8/2021,18:45:01,,,,,,,,36.029999
1/8/2021,19:00:00,72.512283,0.000000,20.000015,24.391214,14.415199,,1.973437
1/8/2021,19:00:01,,,,,,,,36.029999
1/8/2021,19:15:00,71.618546,0.000000,20.000015,24.291250,14.711639,,2.011874
1/8/2021,19:15:01,,,,,,,,35.924995
1/8/2021,19:30:00,72.974785,0.000000,20.000015,24.291250,12.888123,,2.133124
1/8/2021,19:30:01,,,,,,,,35.680000
1/8/2021,19:45:00,71.606041,0.000000,20.000015,24.591143,12.562233,,1.962812
1/8/2021,19:45:01,,,,,,,,34.979996
1/8/2021,20:00:00,71.831039,0.000000,20.000015,24.491179,15.283295,,2.036249
1/8/2021,20:00:01,,,,,,,,34.559998
1/8/2021,20:15:00,71.893539,0.000000,20.000015,23.991360,14.516998,,1.946249
1/8/2021,20:15:01,,,,,,,,34.279999
1/8/2021,20:30:00,71.399796,0.000000,20.000015,24.191288,13.575172,,1.985312
1/8/2021,20:30:01,,,,,,,,33.930000
1/8/2021,20:45:00,69.893547,0.000000,20.000015,24.091324,14.823128,,2.017812
1/8/2021,20:45:01,,,,,,,,33.369995
1/8/2021,21:00:00,71.974792,0.000000,20.000015,23.491539,16.340118,,2.005312
1/8/2021,21:00:01,,,,,,,,33.229996
1/8/2021,21:15:00,71.399796,0.000000,20.000015,23.791431,14.257729,,2.024374
1/8/2021,21:15:01,,,,,,,,33.369995
1/8/2021,21:30:00,72.568535,0.000000,20.000015,23.891396,13.732758,,1.985937
1/8/2021,21:30:01,,,,,,,,32.949997
1/8/2021,21:45:00,71.031044,0.000000,20.000015,23.991360,16.754356,,1.943437
1/8/2021,21:45:01,,,,,,,,32.739998
1/8/2021,22:00:00,71.468536,0.000000,20.000015,24.091324,16.117226,,1.997187
1/8/2021,22:00:01,,,,,,,,32.459999
1/8/2021,22:15:00,73.056038,0.000000,20.000015,5.498020,5.026878,,0.568125
1/8/2021,22:15:01,,,,,,,,32.389999
1/8/2021,22:30:00,76.393532,0.000000,20.000015,4.598344,5.000023,,0.515312
1/8/2021,22:30:01,,,,,,,,32.459999
1/8/2021,22:45:00,77.593521,0.000000,20.000015,4.798272,5.000023,,0.509687
1/8/2021,22:45:01,,,,,,,,31.934998
1/8/2021,23:00:00,72.731033,8.203558,20.000015,4.898236,5.000023,,0.478750
1/8/2021,23:00:01,,,,,,,,32.180000
1/8/2021,23:15:00,74.268532,22.167479,20.000015,4.898236,5.000023,,0.533125
1/8/2021,23:15:01,,,,,,,,31.829994
1/8/2021,23:30:00,76.337280,52.431953,20.000015,4.698308,5.000023,,0.518125
1/8/2021,23:30:01,,,,,,,,31.724998
1/8/2021,23:45:00,77.506020,96.993591,20.000015,4.798272,5.000023,,0.491562
1/8/2021,23:45:01,,,,,,,,31.934998
1/9/2021,00:00:00,72.618538,99.999977,20.000015,4.898236,5.000023,,0.474687
1/9/2021,00:00:01,,,,,,,,31.619995
1/9/2021,00:15:00,73.281029,99.999977,20.000015,5.098164,5.000023,,0.515937,31.654999
1/9/2021,00:30:00,75.012283,99.999977,20.000015,4.998200,5.000023,,0.499062,31.234993
1/9/2021,00:45:00,76.337280,99.999977,20.000015,5.098164,5.000023,,0.479687,30.884995
1/9/2021,01:00:00,72.006035,99.994576,20.000015,5.098164,5.000023,,0.487812,30.919998
1/9/2021,01:15:00,72.974785,99.999977,20.000015,4.998200,5.000023,,0.480937,30.324997
1/9/2021,01:30:00,74.562279,99.999977,20.000015,5.198128,5.000023,,0.485937,30.149994
1/9/2021,01:45:00,75.906029,99.999977,20.000015,4.998200,5.000023,,0.469687,30.079994
1/9/2021,02:00:00,71.256035,98.982613,20.000015,4.898236,5.000023,,0.508125,29.974998
1/9/2021,02:15:00,71.943542,92.824585,20.000015,4.998200,5.000023,,0.484375,29.484993
1/9/2021,02:30:00,73.168541,99.292168,20.000015,4.898236,5.000023,,0.512500,28.994995
1/9/2021,02:45:00,74.662285,99.999977,20.000015,4.998200,5.000023,,0.513125,28.469994
1/9/2021,03:00:00,73.906036,99.999977,20.000015,4.998200,5.000023,,0.510937,28.434998
1/9/2021,03:15:00,70.549797,88.931892,20.000015,4.898236,5.000023,,0.518125,28.259995
1/9/2021,03:30:00,71.931038,83.482445,20.000015,4.998200,5.000023,,0.495625,28.154999
1/9/2021,03:45:00,73.524780,90.189980,20.000015,5.098164,5.000023,,0.490000,27.875000
1/9/2021,04:00:00,74.849777,99.999977,20.000015,5.098164,5.000023,,0.496250,27.769997
1/9/2021,04:15:00,70.031044,87.739243,20.000015,4.898236,5.000023,,0.515000,27.559998
1/9/2021,04:30:00,71.368546,77.504860,20.000015,4.798272,5.000023,,0.495000,27.454994
1/9/2021,04:45:00,73.031036,80.109535,20.000015,4.898236,5.000023,,0.478125,27.244995
1/9/2021,05:00:00,74.056030,94.468323,20.000015,4.998200,5.000023,,0.510937,26.930000
1/9/2021,05:15:00,66.162308,71.216949,20.000015,4.698308,5.000023,,0.483124,26.859993
1/9/2021,05:30:00,67.268555,22.121727,20.000015,4.798272,5.000023,,0.493750,26.719994
1/9/2021,05:45:00,69.112305,0.000000,20.000015,4.798272,5.000023,,0.505312,26.649994
1/9/2021,06:00:00,70.806046,0.000000,20.000015,4.598344,5.000023,,0.486562,26.544998
1/9/2021,06:15:00,72.062294,0.000000,20.000015,4.598344,5.000023,,0.531250,26.334999
1/9/2021,06:30:00,67.099800,0.000000,20.000015,4.498380,5.000023,,0.485937,26.159996
1/9/2021,06:45:00,76.356026,0.000000,20.000015,4.598344,10.424324,,0.490625,26.125000
1/9/2021,07:00:00,70.781044,0.000000,20.000015,4.798272,8.935310,,0.502812,26.125000
1/9/2021,07:15:00,71.268539,0.000000,20.000015,24.691107,20.215660,,1.973437,26.264999
1/9/2021,07:30:00,71.343536,0.000000,20.000015,24.990999,19.105331,,2.102187,26.125000
1/9/2021,07:45:00,72.212280,0.000000,20.000015,24.491179,21.957382,,2.055624,26.125000
1/9/2021,08:00:00,72.199791,0.000000,20.000015,23.991360,20.404877,,1.972812,26.019997
1/9/2021,08:15:00,71.737289,0.000000,20.000015,23.691467,20.195778,,2.016562,26.649994
1/9/2021,08:30:00,71.468536,0.000000,20.000015,23.191647,19.203049,,1.969687,26.754997
1/9/2021,08:45:00,71.199791,0.000000,20.000015,22.991718,20.182846,,2.070312,27.279999
1/9/2021,09:00:00,71.174789,0.000000,20.000015,22.791792,19.421844,,1.964999,27.454994
1/9/2021,09:15:00,72.231041,0.000000,20.000015,23.191647,18.353806,,1.959374,28.364998
1/9/2021,09:30:00,72.399788,0.000000,20.000015,23.191647,17.524391,,2.005937,28.680000
1/9/2021,09:45:00,72.693535,0.000000,20.000015,22.991718,17.153374,,2.040937,29.169998
1/9/2021,10:00:00,70.606041,0.000000,20.000015,23.291611,17.936325,,1.992187,29.939995
1/9/2021,10:15:00,72.199791,0.000000,20.000015,23.091682,18.113838,,1.972499,30.744995
1/9/2021,10:30:00,71.999786,0.000000,20.000015,23.191647,17.321960,,2.009687,31.339996
1/9/2021,10:45:00,71.356041,0.000000,20.000015,22.891756,15.301834,,2.034062,32.144997
1/9/2021,11:00:00,72.593536,0.000000,20.000015,22.991718,15.152222,,2.017187,32.250000
1/9/2021,11:15:00,72.693535,0.000000,20.000015,23.091682,15.701561,,2.020624,32.949997
1/9/2021,11:30:00,72.637291,0.000000,20.000015,22.891756,14.010353,,2.001874,33.824997
1/9/2021,11:45:00,71.074791,0.000000,20.000015,23.091682,13.670975,,2.001249,34.244995
1/9/2021,12:00:00,72.893532,0.000000,20.000015,23.391575,12.157326,,1.982500,34.454994
1/9/2021,12:15:00,71.893539,0.000000,20.000015,23.391575,9.731422,,2.005937,35.504997
1/9/2021,12:30:00,71.781044,0.000000,20.000015,23.491539,13.641220,,2.003124,35.154999
