Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.kW kW,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.OAT DEG F
2/24/2021,12:30:00,68.231049,0.0,17.451454000000002,21.692186,2.3e-05,59.939087,2.0178119999999997,51.779999
2/24/2021,12:45:00,72.112289,0.0,2.3e-05,22.891756,2.3e-05,82.10476700000001,1.9378119999999999,53.739998
2/24/2021,13:00:00,66.412308,0.0,22.188651999999998,22.491899,2.3e-05,58.5653,1.937187,53.84499399999999
2/24/2021,13:15:00,69.837296,0.0,12.880379,22.991718,2.3e-05,61.264697999999996,2.006875,53.949996999999996
2/24/2021,13:30:00,64.806061,0.0,7.520256,21.592222,2.3e-05,62.819134,2.087812,54.159996
2/24/2021,13:45:00,63.612312,0.0,11.215759,23.291611,2.3e-05,61.747440000000005,1.9949990000000002,55.034996
2/24/2021,14:00:00,63.031059,0.0,16.082801999999997,22.491899,2.3e-05,60.335995,1.9774990000000001,54.544998
2/24/2021,14:15:00,60.712326000000004,0.0,2.3e-05,20.992439,2.3e-05,65.63884,2.008124,54.754996999999996
2/24/2021,14:30:00,65.243553,0.0,17.203879999999998,21.79215,2.3e-05,60.01088299999999,1.8946869999999998,55.734993
2/24/2021,14:45:00,63.706055000000006,0.0,11.628372,22.491899,2.3e-05,61.627781000000006,1.9706240000000002,56.539993
2/24/2021,15:00:00,63.031059,0.0,14.703094,22.491899,2.3e-05,60.736111,2.0871869999999997,57.064994999999996
2/24/2021,15:15:00,62.649818,0.0,12.33606,21.392295999999998,2.3e-05,61.42255,1.947499,57.029999
2/24/2021,15:30:00,61.46856700000001,0.0,13.361969,23.691467000000003,2.3e-05,61.125038,1.9825,56.049994999999996
2/24/2021,15:45:00,61.21856700000001,0.0,9.384605,22.491899,2.3e-05,62.278473,2.059062,55.52499399999999
2/24/2021,16:00:00,64.131058,0.0,9.326111000000001,21.49226,2.3e-05,62.295432999999996,1.980937,55.034996
2/24/2021,16:15:00,65.493553,0.0,13.94046,22.591864,2.3e-05,60.957275,2.003437,54.93
2/24/2021,16:30:00,62.387314,0.0,12.671692,23.491539000000003,2.3e-05,61.32521800000001,1.8834369999999998,54.71999399999999
2/24/2021,16:45:00,63.287315,0.0,11.126434,21.49226,2.3e-05,61.77334200000001,2.029999,55.139998999999996
2/24/2021,17:00:00,63.143562,0.0,15.686829000000001,22.591864,2.3e-05,60.450829000000006,1.9881240000000002,54.264998999999996
2/24/2021,17:15:00,63.918556,0.0,13.181014999999999,22.491899,2.3e-05,61.177517,1.997812,53.529999
2/24/2021,17:30:00,63.537307999999996,0.0,15.370628,20.692547,2.3e-05,60.542526,1.995625,51.954994
2/24/2021,17:45:00,61.937309,0.0,15.266739000000001,22.391935,2.3e-05,60.572651,2.022812,51.219994
2/24/2021,18:00:00,63.918556,0.0,13.019233999999999,22.291971,2.3e-05,61.224430000000005,1.9915619999999998,50.764998999999996
2/24/2021,18:15:00,63.074814,0.0,17.118736,20.392654,2.3e-05,60.035576,1.988749,50.344994
2/24/2021,18:30:00,61.65606700000001,0.0,13.577972,21.592222,2.3e-05,61.06239300000001,1.954375,50.239998
2/24/2021,18:45:00,65.51230600000001,0.0,14.89534,21.992079,2.3e-05,60.698882999999995,1.990937,49.924995
2/24/2021,19:00:00,61.49981700000001,0.0,17.037865,20.592582999999998,2.3e-05,60.161716000000006,2.05625,49.539993
2/24/2021,19:15:00,62.768562,0.0,14.092101999999999,21.892115,2.3e-05,61.05485899999999,2.03125,49.434998
