Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.AH06.SUP.TEMP.STPT DEG F,41CS.RF.OAT DEG F,41CS.RF.AH06.EFF.SPS In WC,41CS.RF.AH06.kW kW,41CS.RF.AH06.AVG.HUMID %  RH,41CS.RF.AH06.SPEED PCT,41CS.RF.AH06.SUP.FLOW CFM
5/5/2021,14:47:44,,,,,,,,,,24.891035
5/5/2021,14:48:27,,,,,,1.973437
5/5/2021,14:48:36,,,,,,,,55.559998
5/5/2021,14:48:47,,,,,,,,,,25.990639
5/5/2021,14:49:14,63.099815,0.774166,,0.950000,62.349644,1.973437,62.399998,55.559998,,25.990639
5/5/2021,14:49:32,62.087318
5/5/2021,14:49:56,,,,,,2.013124
5/5/2021,14:50:02,,,,,,,,,,24.591143
5/5/2021,14:50:05,,,,,,,,,,25.790710
5/5/2021,14:50:17,,,,,,1.900625
5/5/2021,14:50:18,,,,,,2.001249
5/5/2021,14:50:22,,,,,,1.897499
5/5/2021,14:50:24,,,,,,2.018124
5/5/2021,14:51:14,,,,,,,,55.559998
5/5/2021,14:51:15,62.087318,0.774166,,0.950000,62.349644,2.018124,62.399998,,,25.790710
5/5/2021,14:51:17,,,,,,1.890937
5/5/2021,14:51:18,,,,,,2.000624
5/5/2021,14:51:57,,,,,,1.877187
5/5/2021,14:51:58,,,,,,1.982500
5/5/2021,14:53:15,62.087318,0.774166,,0.950000,62.349644,1.982500,62.399998,55.559998,,25.790710
5/5/2021,14:53:22,61.087318
5/5/2021,14:55:15,61.087318,0.774166,,0.950000,62.349644,1.982500,62.399998,55.559998,,25.790710
5/5/2021,14:55:42,,,,,,2.083437
5/5/2021,14:55:47,,,,,,1.942499
5/5/2021,14:55:49,,,,,,2.050624
5/5/2021,14:57:14,,,,,,1.939687
5/5/2021,14:57:15,61.087318,0.774166,,0.950000,62.349644,1.939687,62.399998,55.559998,,25.790710
5/5/2021,14:57:16,,,,,,2.059062
5/5/2021,14:57:26,,,,,,1.958124
5/5/2021,14:57:32,,,,,,2.059687
5/5/2021,14:57:47,,,,,,,,,,24.691107
5/5/2021,14:58:39,,,,,,1.950312
5/5/2021,14:58:42,,,,,,,,,,26.190567
5/5/2021,14:58:44,,,,,,2.075937
5/5/2021,14:58:46,,,,,,,,,,25.090963
5/5/2021,14:58:51,62.087318
5/5/2021,14:58:56,,,,,,1.966249
5/5/2021,14:59:15,62.087318,0.774166,,0.950000,62.349644,1.966249,62.399998,55.559998,,25.090963
5/5/2021,14:59:40,,,,,,2.084999
5/5/2021,14:59:47,,,,,,1.974062
5/5/2021,14:59:48,,,,,,2.076562
5/5/2021,14:59:51,,,,,,1.940624
5/5/2021,14:59:52,,,,,,2.059062
5/5/2021,15:00:05,,,,,,1.957812
5/5/2021,15:00:09,,,,,,2.063124
5/5/2021,15:00:21,,,,,,1.943437
5/5/2021,15:00:25,,,,,,2.054999
5/5/2021,15:01:01,,,,,,1.946249
5/5/2021,15:01:06,,,,,,2.054062
5/5/2021,15:01:13,,,,,,1.945625
5/5/2021,15:01:16,62.087318,0.774166,,0.950000,62.349644,2.060625,62.399998,55.559998,,25.090963
5/5/2021,15:01:28,,,,,,1.946249
5/5/2021,15:01:32,,,,,,2.070312
5/5/2021,15:01:35,,,,,,1.957812
5/5/2021,15:01:44,,,,,,2.064687
5/5/2021,15:01:55,,,,,,1.950937
5/5/2021,15:01:57,63.099815
5/5/2021,15:02:19,,,,,,2.055624
5/5/2021,15:02:26,,,,,,1.948124
5/5/2021,15:02:53,,,,,,2.057187
5/5/2021,15:02:57,,,,,,,,,,23.691467
5/5/2021,15:03:01,,,,,,,,,,24.891035
5/5/2021,15:03:16,63.099815,0.774166,,0.950000,62.349644,1.954687,62.399998,55.559998,,24.891035
5/5/2021,15:03:34,,,,,,2.059687
5/5/2021,15:03:41,,,,,,1.959374
5/5/2021,15:04:25,,,,,,2.074374
5/5/2021,15:04:28,,,,,,1.958124
5/5/2021,15:04:29,,,,,,2.067499
5/5/2021,15:04:37,,,,,,1.946874
5/5/2021,15:04:41,,,,,,2.050624
5/5/2021,15:04:44,,,,,,1.928750
5/5/2021,15:04:45,,,,,,2.034062
5/5/2021,15:04:54,,,,,,1.929999
5/5/2021,15:04:55,,,,,,2.036875
5/5/2021,15:05:16,63.099815,0.774166,,0.950000,62.349644,2.036875,62.399998,55.559998,,24.891035
5/5/2021,15:05:32,,,,,,2.023437
5/5/2021,15:06:06,,,,,,1.891875
5/5/2021,15:06:07,,,,,,2.009687
5/5/2021,15:07:16,63.099815,0.774166,,0.950000,62.349644,2.009687,62.399998,55.559998,,24.891035
5/5/2021,15:07:34,62.074814
5/5/2021,15:09:16,62.074814,,,,62.349644,2.009687,62.399998,55.559998
5/5/2021,15:09:17,,0.774166,,0.950000,,,,,,24.891035
5/5/2021,15:10:26,61.062325
5/5/2021,15:11:17,61.062325,0.774166,,0.950000,62.349644,2.009687,62.399998,55.559998,,24.891035
5/5/2021,15:11:35,,,,,,1.907187
5/5/2021,15:11:36,,,,,,2.047187
5/5/2021,15:12:56,,,,,,1.904375
5/5/2021,15:12:57,,,,,,2.013749
5/5/2021,15:12:58,,,,,,2.006249
5/5/2021,15:13:12,,,,,,,,,,23.791431
5/5/2021,15:13:17,61.062325,0.774166,,0.950000,62.349644,2.006249,62.399998,55.559998,,23.791431
5/5/2021,15:14:12,,,,,61.345486
5/5/2021,15:14:36,,,,,,1.894374
5/5/2021,15:14:39,,,,,,1.994999
5/5/2021,15:15:17,61.062325,0.774166,,0.950000,61.345486,1.994999,62.399998,55.559998,,23.791431
5/5/2021,15:17:10,62.074814
